week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2022-01-01	61	Northwest Territories	Territoires du Nord-Ouest	34251	3088	31163	16572	14591	14591			78.8	7.1	71.7	38.1	33.6	33.6			29103	800	28303	13860	14443	14443			87.7	2.4	85.3	41.8	43.5	43.5			34109	3059	31050	16521	14529	14529			83.9	7.5	76.3	40.6	35.7	35.7			32005	955	31050	16521	14529	14529			87.5	2.6	84.9	45.2	39.7	39.7		
2022-01-01	62	Nunavut	Nunavut	30510	5180	25330	17021	8309	8309			77.4	13.1	64.3	43.2	21.1	21.1			24003	1960	22043	13836	8207	8207			96.1	7.8	88.2	55.4	32.8	32.8			30355	5164	25191	16961	8230	8230			85.9	14.6	71.3	48	23.3	23.3			27679	2488	25191	16961	8230	8230			94.1	8.5	85.6	57.6	28	28		
2022-01-08	1	Canada	Canada	31723427	2229199	29494228	13535668	7950979	7950979			81.5	5.7	75.8	34.8	27.7	27.7			28173677	814806	27358871	11973137	7937714	7937714			89.1	2.6	86.5	37.9	34.2	34.2			31718403	2227213	29491190	13533215	7950405	7950405			85.6	6	79.6	36.5	29.1	29.1			30327635	926987	29400648	13464430	7950385	7950385			88.8	2.7	86.1	39.4	31.6	31.6		
2022-01-08	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	488197	39502	448695						92.8	7.5	85.3						430830	12972	417858						97.6	2.9	94.6						488167	39483	448684						96.4	7.8	88.6						463346	14702	448644						97.8	3.1	94.7					
2022-01-08	11	Prince Edward Island	Île-du-Prince-Édouard	144607	10228	134379	109250	25129	25129			84.7	6	78.7	64	14.7	14.7			129084	4058	125026	99931	25095	25095			92.2	2.9	89.3	71.3	17.9	17.9			144370	10162	134208	109102	25106	25106			88.4	6.2	82.2	66.8	15.4	15.4			138837	4629	134208	109102	25106	25106			91.7	3.1	88.7	72.1	16.6	16.6		
2022-01-08	12	Nova Scotia	Nouvelle-Écosse	875792	70937	804855						85.9	7	78.9						778350	27116	751234						91.5	3.2	88.3						875789	70934	804855						89.5	7.3	82.3						835092	30272	804820						91.7	3.3	88.4					
2022-01-08	13	New Brunswick	Nouveau-Brunswick	683699	55926	627773	423111	204662	204662			84.2	6.9	77.3	52.1	25.2	25.2			612136	25856	586280	382238	204042	204042			90.9	3.8	87.1	56.8	30.3	30.3			683368	55832	627536	422997	204539	204539			87.8	7.2	80.6	54.3	26.3	26.3			655673	28200	627473	422934	204539	204539			90.6	3.9	86.7	58.5	28.3	28.3		
2022-01-08	24	Quebec	Québec	7272977	518946	6754031						83.6	6	77.7						6417635	138707	6278928						90.7	2	88.7						7272795	518764	6754031						87.9	6.3	81.6						6899319	166950	6732369						90.5	2.2	88.3					
2022-01-08	35	Ontario	Ontario	12221966	797190	11424776	6739583	4685193	4685193			80.9	5.3	75.6	44.6	31	31			10894131	295152	10598979	5921498	4677481	4677481			88.3	2.4	85.9	48	37.9	37.9			12218679	795824	11422855	6737701	4685154	4685154			84.9	5.5	79.4	46.8	32.5	32.5			11720191	332242	11387949	6702797	4685152	4685152			88.1	2.5	85.6	50.4	35.2	35.2		
2022-01-08	46	Manitoba	Manitoba	1128297	88988	1039309	632255	407054	407054			80.1	6.3	73.8	44.9	28.9	28.9			979632	23683	955949	549662	406287	406287			89.3	2.2	87.1	50.1	37	37			1128240	88942	1039298	632245	407053	407053			85	6.7	78.3	47.6	30.7	30.7			1065393	28283	1037110	630061	407049	407049			88.7	2.4	86.4	52.5	33.9	33.9		
2022-01-08	47	Saskatchewan	Saskatchewan	933280	74709	858571	497829	360742	360742			78.1	6.3	71.9	41.7	30.2	30.2			805257	31568	773689	413776	359913	359913			87.6	3.4	84.1	45	39.1	39.1			932840	74608	858232	497691	360541	360541			83.1	6.6	76.4	44.3	32.1	32.1			880500	36640	843860	483319	360541	360541			87.1	3.6	83.4	47.8	35.6	35.6		
2022-01-08	48	Alberta	Alberta	3473133	262625	3210508	2075144	1135364	1135364			76.4	5.8	70.7	45.7	25	25			3060787	117726	2943061	1810139	1132922	1132922			86.1	3.3	82.8	50.9	31.9	31.9			3473114	262607	3210507	2075143	1135364	1135364			81	6.1	74.9	48.4	26.5	26.5			3326029	132474	3193555	2058205	1135350	1135350			85.6	3.4	82.1	52.9	29.2	29.2		
2022-01-08	59	British Columbia	Colombie-Britannique	4400247	298601	4101646	3008014	1093632	1093632			82.7	5.6	77.1	56.5	20.6	20.6			3980673	134143	3846530	2753353	1093177	1093177			89.8	3	86.8	62.1	24.7	24.7			4400247	298601	4101646	3008014	1093632	1093632			86.3	5.9	80.5	59	21.5	21.5			4249248	147926	4101322	3007690	1093632	1093632			89.6	3.1	86.5	63.4	23.1	23.1		
2022-01-08	60	Yukon	Yukon	36052	3074	32978	18489	14489	14489			82	7	75	42.1	33	33			31913	1124	30789	16356	14433	14433			89.6	3.2	86.4	45.9	40.5	40.5			35912	3033	32879	18446	14433	14433			86.1	7.3	78.8	44.2	34.6	34.6			34143	1264	32879	18446	14433	14433			89.1	3.3	85.8	48.1	37.7	37.7		
2022-01-08	61	Northwest Territories	Territoires du Nord-Ouest	34377	3143	31234	16003	15231	15231			78.8	7.2	71.6	36.7	34.9	34.9			29133	763	28370	13356	15014	15014			86.9	2.3	84.6	39.8	44.8	44.8			34233	3109	31124	15946	15178	15178			83.6	7.6	76	38.9	37	37			32046	922	31124	15946	15178	15178			86.6	2.5	84.2	43.1	41	41		
2022-01-08	62	Nunavut	Nunavut	30803	5330	25473	15990	9483	9483			76	13.2	62.9	39.5	23.4	23.4			24116	1938	22178	12828	9350	9350			92.9	7.5	85.5	49.4	36	36			30649	5314	25335	15930	9405	9405			84.2	14.6	69.6	43.8	25.8	25.8			27818	2483	25335	15930	9405	9405			91	8.1	82.9	52.1	30.8	30.8		
2022-01-15	1	Canada	Canada	31892293	2261980	29630313	12150739	9448924	9448924			81.9	5.8	76.1	31.2	32.9	32.9			28258729	819925	27438804	10542458	9431847	9431847			89.4	2.6	86.8	33.3	40.6	40.6			31886685	2259456	29627229	12148216	9448374	9448374			86.1	6.1	80	32.8	34.6	34.6			30417354	934252	29483102	12031631	9448356	9448356			89.1	2.7	86.4	35.2	37.6	37.6		
2022-01-15	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	488197	39502	448695						92.8	7.5	85.3						430830	12972	417858						97.6	2.9	94.6						488167	39483	448684						96.4	7.8	88.6						463346	14702	448644						97.8	3.1	94.7					
2022-01-15	11	Prince Edward Island	Île-du-Prince-Édouard	146361	11546	134815	96511	38304	38304			85.7	6.8	79	56.5	22.4	22.4			129523	4078	125445	87181	38264	38264			92.5	2.9	89.6	62.2	27.3	27.3			146111	11479	134632	96350	38282	38282			89.5	7	82.4	59	23.4	23.4			139292	4660	134632	96350	38282	38282			92	3.1	88.9	63.7	25.3	25.3		
2022-01-15	12	Nova Scotia	Nouvelle-Écosse	880861	72792	808069						86.4	7.1	79.2						781558	27208	754350						91.8	3.2	88.6						880860	72791	808069						90.1	7.4	82.6						838375	30324	808051						92	3.3	88.7					
2022-01-15	13	New Brunswick	Nouveau-Brunswick	687078	57602	629476	375093	254383	254383			84.6	7.1	77.5	46.2	31.3	31.3			614106	26120	587986	334339	253647	253647			91.2	3.9	87.3	49.7	37.7	37.7			686761	57502	629259	374992	254267	254267			88.2	7.4	80.8	48.2	32.7	32.7			657666	28504	629162	374895	254267	254267			90.9	3.9	87	51.8	35.1	35.1		
2022-01-15	24	Quebec	Québec	7304123	530237	6773886						84	6.1	77.9						6436893	144602	6292291						90.9	2	88.9						7303932	530046	6773886						88.3	6.4	81.9						6920024	173604	6746420						90.8	2.3	88.5					
2022-01-15	35	Ontario	Ontario	12295318	800830	11494488	5959839	5534649	5534649			81.4	5.3	76.1	39.4	36.6	36.6			10930341	298597	10631744	5107056	5524688	5524688			88.6	2.4	86.2	41.4	44.8	44.8			12291868	799201	11492667	5958063	5534604	5534604			85.4	5.6	79.8	41.4	38.4	38.4			11758617	336897	11421720	5887118	5534602	5534602			88.4	2.5	85.8	44.2	41.6	41.6		
2022-01-15	46	Manitoba	Manitoba	1133742	90450	1043292	581511	461781	461781			80.5	6.4	74	41.3	32.8	32.8			981652	23461	958191	497387	460804	460804			89.5	2.1	87.3	45.3	42	42			1133680	90399	1043281	581501	461780	461780			85.4	6.8	78.6	43.8	34.8	34.8			1067616	28063	1039553	577777	461776	461776			88.9	2.3	86.6	48.1	38.5	38.5		
2022-01-15	47	Saskatchewan	Saskatchewan	939083	70900	868183	465739	402444	402444			78.6	5.9	72.7	39	33.7	33.7			807794	31182	776612	375158	401454	401454			87.8	3.4	84.5	40.8	43.7	43.7			938663	70803	867860	465623	402237	402237			83.6	6.3	77.3	41.5	35.8	35.8			883149	36088	847061	444824	402237	402237			87.3	3.6	83.7	44	39.8	39.8		
2022-01-15	48	Alberta	Alberta	3491701	266768	3224933	1948431	1276502	1276502			76.9	5.9	71	42.9	28.1	28.1			3069887	116349	2953538	1680293	1273245	1273245			86.4	3.3	83.1	47.3	35.8	35.8			3491230	266488	3224742	1948242	1276500	1276500			81.5	6.2	75.2	45.5	29.8	29.8			3335042	130835	3204207	1927719	1276488	1276488			85.8	3.4	82.4	49.6	32.8	32.8		
2022-01-15	59	British Columbia	Colombie-Britannique	4424104	309736	4114368	2676482	1437886	1437886			83.2	5.8	77.3	50.3	27	27			3990777	131668	3859109	2421802	1437307	1437307			90.1	3	87.1	54.7	32.4	32.4			4424104	309736	4114368	2676482	1437886	1437886			86.8	6.1	80.7	52.5	28.2	28.2			4259947	146044	4113903	2676017	1437886	1437886			89.8	3.1	86.7	56.4	30.3	30.3		
2022-01-15	60	Yukon	Yukon	36090	3034	33056	16337	16719	16719			82.1	6.9	75.2	37.2	38	38			31927	1065	30862	14187	16675	16675			89.6	3	86.6	39.8	46.8	46.8			35978	3003	32975	16277	16698	16698			86.2	7.2	79	39	40	40			34185	1210	32975	16277	16698	16698			89.2	3.2	86.1	42.5	43.6	43.6		
2022-01-15	61	Northwest Territories	Territoires du Nord-Ouest	34516	3186	31330	15498	15832	15832			79.1	7.3	71.8	35.5	36.3	36.3			29181	741	28440	12878	15562	15562			87.1	2.2	84.8	38.4	46.4	46.4			34356	3144	31212	15436	15776	15776			83.9	7.7	76.2	37.7	38.5	38.5			32104	900	31204	15428	15776	15776			86.8	2.4	84.4	41.7	42.7	42.7		
2022-01-15	62	Nunavut	Nunavut	31119	5397	25722	15298	10424	10424			76.8	13.3	63.5	37.7	25.7	25.7			24260	1882	22378	12177	10201	10201			93.5	7.3	86.2	46.9	39.3	39.3			30975	5381	25594	15250	10344	10344			85.1	14.8	70.3	41.9	28.4	28.4			27991	2421	25570	15226	10344	10344			91.6	7.9	83.7	49.8	33.8	33.8		
2022-01-22	1	Canada	Canada	32034479	2221867	29812612	15327113	14033017	14033017			82.3	5.7	76.6	39.4	36.5	36.5			28339682	821772	27517910	13089099	14008674	14008674			89.6	2.6	87	41.4	44.9	44.9			32028677	2219166	29809511	15324683	14032356	14032356			86.5	6	80.5	41.4	38.4	38.4			30499579	937191	29562388	15078679	14032332	14032332			89.3	2.7	86.6	44.2	41.7	41.7		
2022-01-22	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	493587	41105	452482						93.8	7.8	86						433326	13189	420137						98.1	3	95.2						493557	41085	452472						97.5	8.1	89.3						466158	14781	451377						98.4	3.1	95.3					
2022-01-22	11	Prince Edward Island	Île-du-Prince-Édouard	147553	11791	135762	87484	48278	48278			86.4	6.9	79.5	51.3	28.3	28.3			129976	4090	125886	77657	48229	48229			92.8	2.9	89.9	55.4	34.4	34.4			147307	11734	135573	87324	48249	48249			90.2	7.2	83	53.5	29.5	29.5			139777	4667	135110	86861	48249	48249			92.3	3.1	89.3	57.4	31.9	31.9		
2022-01-22	12	Nova Scotia	Nouvelle-Écosse	884139	74247	809892	447734	362158	362158			86.7	7.3	79.4	43.9	35.5	35.5			787794	27913	759881	397870	362011	362011			92.6	3.3	89.3	46.8	42.5	42.5			884135	74243	809892	447734	362158	362158			90.4	7.6	82.8	45.8	37	37			841355	31482	809873	447715	362158	362158			92.4	3.5	88.9	49.2	39.8	39.8		
2022-01-22	13	New Brunswick	Nouveau-Brunswick	690380	58322	632058	326712	305346	305346			85	7.2	77.8	40.2	37.6	37.6			616120	26616	589504	285133	304371	304371			91.5	4	87.6	42.4	45.2	45.2			689994	58213	631781	326600	305181	305181			88.6	7.5	81.1	41.9	39.2	39.2			659741	29059	630682	325501	305181	305181			91.2	4	87.2	45	42.2	42.2		
2022-01-22	24	Quebec	Québec	7330275	503345	6826930	3671733	3155197	3155197			84.3	5.8	78.5	42.2	36.3	36.3			6454546	147961	6306585	3155486	3151099	3151099			91.2	2.1	89.1	44.6	44.5	44.5			7330088	503158	6826930	3671733	3155197	3155197			88.6	6.1	82.5	44.4	38.1	38.1			6938797	176553	6762244	3607047	3155197	3155197			91	2.3	88.7	47.3	41.4	41.4		
2022-01-22	35	Ontario	Ontario	12353617	784611	11569006	5531523	6037483	6037483			81.8	5.2	76.6	36.6	40	40			10961920	300202	10661718	4635629	6026089	6026089			88.9	2.4	86.4	37.6	48.9	48.9			12350085	782822	11567263	5529831	6037432	6037432			85.8	5.4	80.4	38.4	41.9	41.9			11792015	339314	11452701	5415272	6037429	6037429			88.6	2.5	86.1	40.7	45.4	45.4		
2022-01-22	46	Manitoba	Manitoba	1138415	87621	1050794	545361	505433	505433			80.8	6.2	74.6	38.7	35.9	35.9			983647	23339	960308	455991	504317	504317			89.7	2.1	87.5	41.6	46	46			1138356	87573	1050783	545351	505432	505432			85.7	6.6	79.1	41.1	38.1	38.1			1069814	27977	1041837	536411	505426	505426			89.1	2.3	86.8	44.7	42.1	42.1		
2022-01-22	47	Saskatchewan	Saskatchewan	943741	66673	877068	446691	430377	430377			79	5.6	73.4	37.4	36	36			809692	30906	778786	349522	429264	429264			88	3.4	84.7	38	46.7	46.7			943295	66577	876718	446566	430152	430152			84	5.9	78.1	39.8	38.3	38.3			885168	35777	849391	419239	430152	430152			87.5	3.5	84	41.4	42.5	42.5		
2022-01-22	48	Alberta	Alberta	3507630	265675	3241955	1865080	1376875	1376875			77.2	5.8	71.4	41.1	30.3	30.3			3077752	115117	2962635	1589650	1372985	1372985			86.6	3.2	83.4	44.7	38.6	38.6			3507146	265373	3241773	1864900	1376873	1376873			81.8	6.2	75.6	43.5	32.1	32.1			3343180	129379	3213801	1836943	1376858	1376858			86	3.3	82.7	47.3	35.4	35.4		
2022-01-22	59	British Columbia	Colombie-Britannique	4442841	316930	4125911	2359466	1766445	1766445			83.5	6	77.6	44.4	33.2	33.2			3999351	128899	3870452	2104724	1765728	1765728			90.3	2.9	87.4	47.5	39.9	39.9			4442841	316930	4125911	2359466	1766445	1766445			87.2	6.2	81	46.3	34.7	34.7			4269072	143809	4125263	2358818	1766445	1766445			90	3	87	49.7	37.2	37.2		
2022-01-22	60	Yukon	Yukon	36252	3024	33228	15590	17638	17638			82.5	6.9	75.6	35.5	40.1	40.1			31987	994	30993	13415	17578	17578			89.8	2.8	87	37.7	49.3	49.3			36141	2996	33145	15542	17603	17603			86.6	7.2	79.4	37.2	42.2	42.2			34256	1145	33111	15508	17603	17603			89.4	3	86.4	40.5	45.9	45.9		
2022-01-22	61	Northwest Territories	Territoires du Nord-Ouest	34635	3031	31604	15346	16258	16258			79.4	6.9	72.5	35.2	37.3	37.3			29206	730	28476	12532	15944	15944			87.1	2.2	85	37.4	47.6	47.6			34468	2988	31480	15293	16187	16187			84.1	7.3	76.8	37.3	39.5	39.5			32133	890	31243	15056	16187	16187			86.9	2.4	84.5	40.7	43.8	43.8		
2022-01-22	62	Nunavut	Nunavut	31414	5492	25922	14393	11529	11529			77.5	13.6	64	35.5	28.4	28.4			24365	1816	22549	11490	11059	11059			93.9	7	86.9	44.3	42.6	42.6			31264	5474	25790	14343	11447	11447			85.9	15	70.8	39.4	31.4	31.4			28113	2358	25755	14308	11447	11447			92	7.7	84.3	46.8	37.5	37.5		
2022-01-30	1	Canada	Canada	32139710	2034289	30105421	14327494	15319580	15319580			82.6	5.2	77.3	36.8	39.9	39.9			28398678	814231	27584447	11871871	15291764	15291764			89.8	2.6	87.3	37.6	49.1	49.1			32133697	2031439	30102258	14325006	15318918	15318918			86.7	5.5	81.3	38.7	41.9	41.9			30562258	926230	29636028	13864924	15318885	15318885			89.5	2.7	86.8	40.6	45.5	45.5		
2022-01-30	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	495133	36786	458347						94.1	7	87.1						434066	13254	420812						98.3	3	95.3						495103	36769	458334						97.8	7.3	90.5						466993	14774	452219						98.6	3.1	95.5					
2022-01-30	11	Prince Edward Island	Île-du-Prince-Édouard	148235	11173	137062	79542	57520	57520			86.8	6.5	80.3	46.6	33.7	33.7			130401	4150	126251	68817	57434	57434			93.1	3	90.1	49.1	41	41			147972	11120	136852	79374	57478	57478			90.6	6.8	83.8	48.6	35.2	35.2			140237	4696	135541	78063	57478	57478			92.6	3.1	89.5	51.6	38	38		
2022-01-30	12	Nova Scotia	Nouvelle-Écosse	887053	73320	813733	382667	431066	431066			87	7.2	79.8	37.5	42.3	42.3			790171	28220	761951	331116	430835	430835			92.8	3.3	89.5	38.9	50.6	50.6			887049	73316	813733	382667	431066	431066			90.7	7.5	83.2	39.1	44.1	44.1			843876	31771	812105	381039	431066	431066			92.6	3.5	89.2	41.8	47.3	47.3		
2022-01-30	13	New Brunswick	Nouveau-Brunswick	692995	55269	637726	299324	338402	338402			85.3	6.8	78.5	36.9	41.7	41.7			617893	27151	590742	253546	337196	337196			91.8	4	87.7	37.7	50.1	50.1			692587	55158	637429	299201	338228	338228			89	7.1	81.9	38.4	43.4	43.4			661516	29586	631930	293702	338228	338228			91.4	4.1	87.4	40.6	46.8	46.8		
2022-01-30	24	Quebec	Québec	7347364	425436	6921928	3304090	3617838	3617838			84.5	4.9	79.6	38	41.6	41.6			6463715	146996	6316719	2703750	3612969	3612969			91.3	2.1	89.2	38.2	51	51			7347175	425247	6921928	3304090	3617838	3617838			88.8	5.1	83.7	39.9	43.7	43.7			6949015	173277	6775738	3157900	3617838	3617838			91.1	2.3	88.9	41.4	47.4	47.4		
2022-01-30	35	Ontario	Ontario	12396636	719433	11677203	5301892	6375311	6375311			82	4.8	77.3	35.1	42.2	42.2			10989162	297272	10691890	4329094	6362796	6362796			89.1	2.4	86.7	35.1	51.6	51.6			12392974	717522	11675452	5300193	6375259	6375259			86.1	5	81.1	36.8	44.3	44.3			11820482	335728	11484754	5109503	6375251	6375251			88.8	2.5	86.3	38.4	47.9	47.9		
2022-01-30	46	Manitoba	Manitoba	1142241	80693	1061548	531479	530069	530069			81.1	5.7	75.3	37.7	37.6	37.6			985269	23195	962074	433216	528858	528858			89.8	2.1	87.7	39.5	48.2	48.2			1142183	80645	1061538	531470	530068	530068			86	6.1	80	40	39.9	39.9			1071566	27786	1043780	513718	530062	530062			89.2	2.3	86.9	42.8	44.1	44.1		
2022-01-30	47	Saskatchewan	Saskatchewan	947651	61609	886042	436650	449392	449392			79.3	5.2	74.2	36.5	37.6	37.6			811327	30622	780705	332520	448185	448185			88.2	3.3	84.9	36.2	48.7	48.7			947219	61523	885696	436517	449179	449179			84.4	5.5	78.9	38.9	40	40			886919	35380	851539	402360	449179	449179			87.7	3.5	84.2	39.8	44.4	44.4		
2022-01-30	48	Alberta	Alberta	3522746	248024	3274722	1816548	1458174	1458174			77.5	5.5	72.1	40	32.1	32.1			3084547	113521	2971026	1517394	1453632	1453632			86.8	3.2	83.6	42.7	40.9	40.9			3522222	247705	3274517	1816345	1458172	1458172			82.2	5.8	76.4	42.4	34	34			3350399	127354	3223045	1764892	1458153	1458153			86.2	3.3	82.9	45.4	37.5	37.5		
2022-01-30	59	British Columbia	Colombie-Britannique	4456918	311841	4145077	2130206	2014871	2014871			83.8	5.9	77.9	40	37.9	37.9			4006400	126520	3879880	1865919	2013961	2013961			90.4	2.9	87.6	42.1	45.5	45.5			4456918	311841	4145077	2130206	2014871	2014871			87.5	6.1	81.3	41.8	39.5	39.5			4276565	141708	4134857	2119986	2014871	2014871			90.1	3	87.2	44.7	42.5	42.5		
2022-01-30	60	Yukon	Yukon	36341	2985	33356	15259	18097	18097			82.7	6.8	75.9	34.7	41.2	41.2			32041	924	31117	13074	18043	18043			89.9	2.6	87.4	36.7	50.6	50.6			36237	2949	33288	15220	18068	18068			86.8	7.1	79.8	36.5	43.3	43.3			34308	1072	33236	15168	18068	18068			89.5	2.8	86.7	39.6	47.2	47.2		
2022-01-30	61	Northwest Territories	Territoires du Nord-Ouest	34725	2584	32141	15558	16583	16583			79.6	5.9	73.7	35.7	38	38			29229	700	28529	12294	16235	16235			87.2	2.1	85.1	36.7	48.4	48.4			34544	2527	32017	15504	16513	16513			84.3	6.2	78.1	37.8	40.3	40.3			32159	852	31307	14794	16513	16513			87	2.3	84.7	40	44.6	44.6		
2022-01-30	62	Nunavut	Nunavut	31672	5136	26536	14279	12257	12257			78.2	12.7	65.5	35.2	30.2	30.2			24457	1706	22751	11131	11620	11620			94.2	6.6	87.7	42.9	44.8	44.8			31514	5117	26397	14219	12178	12178			86.6	14.1	72.5	39.1	33.4	33.4			28223	2246	25977	13799	12178	12178			92.3	7.3	85	45.1	39.8	39.8		
2022-02-06	1	Canada	Canada	32210693	1851824	30358869	13826367	16069265	16069265			82.7	4.8	78	35.5	41.8	41.8			28440600	797476	27643124	11198035	16023829	16023829			90	2.5	87.4	35.4	51.4	51.4			32204571	1848877	30355694	13823896	16068576	16068576			86.9	5	81.9	37.3	44	44			30607514	905492	29702022	13180734	16068529	16068529			89.6	2.7	87	38.6	47.7	47.7		
2022-02-06	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	495987	32750	463237						94.3	6.2	88.1						434550	13290	421260						98.4	3	95.4						495956	32734	463222						97.9	6.5	91.5						467516	14757	452759						98.7	3.1	95.6					
2022-02-06	11	Prince Edward Island	Île-du-Prince-Édouard	148660	10428	138232	74261	63971	63971			87.1	6.1	81	43.5	37.5	37.5			130655	4192	126463	62605	63858	63858			93.3	3	90.3	44.7	45.6	45.6			148371	10374	137997	74080	63917	63917			90.8	6.4	84.5	45.4	39.1	39.1			140492	4722	135770	71853	63917	63917			92.8	3.1	89.7	47.5	42.2	42.2		
2022-02-06	12	Nova Scotia	Nouvelle-Écosse	889683	66123	823560	358923	464637	464637			87.2	6.5	80.8	35.2	45.6	45.6			791496	27971	763525	299185	464340	464340			93	3.3	89.7	35.2	54.6	54.6			889679	66119	823560	358923	464637	464637			91	6.8	84.2	36.7	47.5	47.5			845295	31359	813936	349299	464637	464637			92.8	3.4	89.4	38.3	51	51		
2022-02-06	13	New Brunswick	Nouveau-Brunswick	694611	50283	644328	290701	353627	353627			85.5	6.2	79.3	35.8	43.5	43.5			618810	27185	591625	239284	352341	352341			91.9	4	87.9	35.5	52.3	52.3			694199	50174	644025	290580	353445	353445			89.2	6.4	82.7	37.3	45.4	45.4			662485	29567	632918	279473	353445	353445			91.6	4.1	87.5	38.6	48.9	48.9		
2022-02-06	24	Quebec	Québec	7356355	367421	6988934	3148596	3840338	3840338			84.6	4.2	80.4	36.2	44.2	44.2			6467035	143301	6323734	2488690	3835044	3835044			91.4	2	89.3	35.2	54.2	54.2			7356167	367233	6988934	3148596	3840338	3840338			88.9	4.4	84.5	38.1	46.4	46.4			6953192	167502	6785690	2945352	3840338	3840338			91.2	2.2	89	38.6	50.4	50.4		
2022-02-06	35	Ontario	Ontario	12429510	657206	11772304	5173931	6598373	6598373			82.3	4.3	77.9	34.2	43.7	43.7			11012406	289104	10723302	4138385	6584917	6584917			89.3	2.3	86.9	33.6	53.4	53.4			12425777	655176	11770601	5172281	6598320	6598320			86.3	4.6	81.8	35.9	45.8	45.8			11844987	326412	11518575	4920265	6598310	6598310			89	2.5	86.5	37	49.6	49.6		
2022-02-06	46	Manitoba	Manitoba	1145025	73730	1071295	522031	549264	549264			81.3	5.2	76	37	39	39			986492	22666	963826	415855	547971	547971			89.9	2.1	87.9	37.9	49.9	49.9			1144966	73681	1071285	522022	549263	549263			86.2	5.5	80.7	39.3	41.4	41.4			1072933	27148	1045785	496534	549251	549251			89.4	2.3	87.1	41.4	45.7	45.7		
2022-02-06	47	Saskatchewan	Saskatchewan	949432	59238	890194	432594	457600	457600			79.5	5	74.5	36.2	38.3	38.3			812156	30243	781913	325564	456349	456349			88.3	3.3	85	35.4	49.6	49.6			949001	59149	889852	432463	457389	457389			84.5	5.3	79.2	38.5	40.7	40.7			887821	34920	852901	395512	457389	457389			87.8	3.5	84.3	39.1	45.2	45.2		
2022-02-06	48	Alberta	Alberta	3530244	231197	3299047	1799372	1499675	1499675			77.7	5.1	72.6	39.6	33	33			3088699	112013	2976686	1481898	1494788	1494788			86.9	3.2	83.8	41.7	42.1	42.1			3529706	230885	3298821	1799148	1499673	1499673			82.4	5.4	77	42	35	35			3354944	125573	3229371	1729723	1499648	1499648			86.3	3.2	83.1	44.5	38.6	38.6		
2022-02-06	59	British Columbia	Colombie-Britannique	4467960	293782	4174178	1980610	2193568	2193568			84	5.5	78.5	37.2	41.2	41.2			4012409	124295	3888114	1710895	2177219	2177219			90.6	2.8	87.8	38.6	49.1	49.1			4467960	293782	4174178	1980610	2193568	2193568			87.7	5.8	81.9	38.9	43	43			4282980	139495	4143485	1949917	2193568	2193568			90.3	2.9	87.3	41.1	46.2	46.2		
2022-02-06	60	Yukon	Yukon	36392	2718	33674	15309	18365	18365			82.8	6.2	76.6	34.8	41.8	41.8			32040	886	31154	12867	18287	18287			89.9	2.5	87.5	36.1	51.3	51.3			36277	2683	33594	15270	18324	18324			86.9	6.4	80.5	36.6	43.9	43.9			34314	1030	33284	14960	18324	18324			89.6	2.7	86.9	39	47.8	47.8		
2022-02-06	61	Northwest Territories	Territoires du Nord-Ouest	34808	2183	32625	15808	16817	16817			79.8	5	74.8	36.2	38.6	38.6			29295	688	28607	12148	16459	16459			87.4	2.1	85.3	36.2	49.1	49.1			34644	2142	32502	15751	16751	16751			84.6	5.2	79.3	38.4	40.9	40.9			32220	841	31379	14628	16751	16751			87.1	2.3	84.8	39.6	45.3	45.3		
